date,GPP_NT_VUT_REF,n_datapoints,n_measured,SW_IN_F,f_measured
2004-06-13,6.877414125,48,10,203.51325,0.20833333333333334
2004-06-14,8.418866520833333,48,35,303.8657083333333,0.7291666666666666
2004-06-15,10.596715104166666,48,32,281.87025,0.6666666666666666
2004-06-16,8.609799645833334,48,9,190.19654166666666,0.1875
2004-06-17,7.2390921875,48,24,330.2827291666667,0.5
2004-06-18,8.150308,48,41,231.52927083333333,0.8541666666666666
2004-06-19,6.4274346875,48,26,174.68160416666666,0.5416666666666666
2004-06-20,10.350465,48,19,197.68929166666666,0.3958333333333333
2004-06-21,9.3830363125,48,25,255.20602083333333,0.5208333333333334
2004-06-22,10.789854395833332,48,4,224.36585416666668,0.08333333333333333
2004-06-23,10.020695395833334,48,20,131.12635416666666,0.4166666666666667
2004-06-24,6.9925629375,48,42,282.8444166666667,0.875
2004-06-25,7.9203456875,48,32,254.92852083333332,0.6666666666666666
2004-06-26,7.175314083333333,48,29,330.470875,0.6041666666666666
2004-06-27,7.074009083333333,48,27,274.8306666666667,0.5625
2004-06-28,6.0526175625,48,35,220.17185416666666,0.7291666666666666
2004-06-29,4.802637145833334,48,29,329.465875,0.6041666666666666
2004-06-30,5.513799916666667,48,19,319.9155625,0.3958333333333333
2004-07-01,6.4804130625,48,31,202.05983333333333,0.6458333333333334
2004-07-02,10.4549388125,48,19,216.98958333333334,0.3958333333333333
2004-07-03,9.3772863125,48,27,272.3813125,0.5625
2004-07-04,7.863949125,48,28,319.7370833333333,0.5833333333333334
2004-07-05,7.023957604166666,48,12,275.6284166666667,0.25
2004-07-06,8.583890437500001,48,11,165.30622916666667,0.22916666666666666
2004-07-07,9.436077958333334,48,29,247.18608333333333,0.6041666666666666
2004-07-08,10.4939698125,48,10,149.836,0.20833333333333334
2004-07-09,10.158168770833333,48,26,251.78972916666666,0.5416666666666666
2004-07-10,9.170985604166667,48,13,197.20431250000001,0.2708333333333333
2004-07-11,8.878968583333334,48,27,238.21964583333335,0.5625
2004-07-12,9.229149729166666,48,1,188.63191666666665,0.020833333333333332
2004-07-13,10.079262958333333,48,18,138.54445833333332,0.375
2004-07-14,9.6809473125,48,29,264.95145833333333,0.6041666666666666
2004-07-15,8.1772053125,48,30,206.56897916666668,0.625
2004-07-16,7.963540916666667,48,15,304.7251875,0.3125
2004-07-17,6.1920479375,48,19,258.52060416666666,0.3958333333333333
2004-07-18,4.583847291666666,48,23,252.24879166666668,0.4791666666666667
2004-07-19,7.346018,48,17,237.73402083333335,0.3541666666666667
2004-07-20,7.839551458333333,48,20,206.7531875,0.4166666666666667
2004-07-21,6.3689441875,48,19,241.49379166666668,0.3958333333333333
2004-07-22,7.472835916666667,48,22,286.11941666666667,0.4583333333333333
2004-07-23,8.690494229166667,48,20,262.5895,0.4166666666666667
2004-07-24,8.552024083333333,48,2,88.0683125,0.041666666666666664
2004-07-25,9.092831791666667,48,23,279.71735416666667,0.4791666666666667
2004-07-26,6.3057605,48,26,163.17883333333333,0.5416666666666666
2004-07-27,9.266307229166667,48,25,220.11216666666667,0.5208333333333334
2004-07-28,7.002948833333333,48,32,307.6125416666667,0.6666666666666666
2004-07-29,5.505149854166667,48,33,307.52995833333335,0.6875
2004-07-30,4.625382875,48,21,300.7871875,0.4375
2004-07-31,6.682068125,48,24,275.122,0.5
2004-08-01,4.942065270833333,48,19,287.6934166666667,0.3958333333333333
2004-08-02,6.254889020833334,48,26,293.5351875,0.5416666666666666
2004-08-03,7.003278666666667,48,22,290.4082916666667,0.4583333333333333
2004-08-04,7.511896083333333,48,26,223.20908333333333,0.5416666666666666
2004-08-05,7.989543145833333,48,27,215.3568125,0.5625
2004-08-06,8.638496458333334,48,13,182.13616666666667,0.2708333333333333
2004-08-07,6.780261708333334,48,17,217.14239583333332,0.3541666666666667
2004-08-08,5.458979083333333,48,21,251.20983333333334,0.4375
2004-08-09,5.7189755,48,16,250.97697916666667,0.3333333333333333
2004-08-10,5.191052708333333,48,24,208.94608333333335,0.5
2004-08-11,5.992270416666667,48,10,108.70589583333333,0.20833333333333334
2004-08-12,6.6639243125,48,10,183.29347916666666,0.20833333333333334
2004-08-13,8.26030375,48,11,191.96983333333333,0.22916666666666666
2004-08-14,5.990975479166667,48,22,98.69072916666667,0.4583333333333333
2004-08-15,9.9188229375,48,20,232.98539583333334,0.4166666666666667
2004-08-16,9.107340333333333,48,11,222.9051875,0.22916666666666666
2004-08-17,9.798805833333333,48,7,190.44295833333334,0.14583333333333334
2004-08-18,8.058757041666667,48,23,237.16452083333334,0.4791666666666667
2004-08-19,6.512016833333333,48,7,185.17970833333334,0.14583333333333334
2004-08-20,8.294072854166666,48,4,190.42679166666667,0.08333333333333333
2004-08-21,9.304245041666666,48,28,162.31702083333334,0.5833333333333334
2004-08-22,12.669639895833333,48,29,222.10345833333332,0.6041666666666666
2004-08-23,6.920435708333334,48,18,254.46908333333334,0.375
2004-08-24,8.824530354166667,48,14,69.37127083333333,0.2916666666666667
2004-08-25,11.654768458333333,48,29,201.29008333333334,0.6041666666666666
2004-08-26,12.5331905,48,5,100.36152083333333,0.10416666666666667
2004-08-27,11.218162979166667,48,23,226.892375,0.4791666666666667
2004-08-28,7.504416666666667,48,20,235.47475,0.4166666666666667
2004-08-29,7.514862895833334,48,19,173.41114583333334,0.3958333333333333
2004-08-30,7.8196825,48,13,147.479875,0.2708333333333333
2004-08-31,8.0804695,48,40,166.83297916666666,0.8333333333333334
2004-09-01,7.510127791666666,48,47,232.22789583333332,0.9791666666666666
2004-09-02,6.525591270833333,48,6,232.83489583333332,0.125
2004-09-03,4.6425327916666665,48,11,193.57458333333332,0.22916666666666666
2004-09-04,4.237442479166667,48,23,207.68087500000001,0.4791666666666667
2004-09-05,4.302640125,48,40,222.23391666666666,0.8333333333333334
2004-09-06,5.210586166666666,48,30,213.92922916666666,0.625
2004-09-07,7.2103204375,48,26,223.031625,0.5416666666666666
2004-09-08,5.6993717083333335,48,36,224.011,0.75
2004-09-09,6.476036666666666,48,44,220.01060416666667,0.9166666666666666
2004-09-10,7.000992708333333,48,12,213.2225625,0.25
2004-09-11,7.8396809166666666,48,21,175.16329166666668,0.4375
2004-09-12,6.488549229166667,48,13,82.95641666666667,0.2708333333333333
2004-09-13,6.014635729166667,48,27,176.8360625,0.5625
2004-09-14,6.264001791666667,48,5,106.60441666666667,0.10416666666666667
2004-09-15,7.693779458333333,48,2,98.96214583333334,0.041666666666666664
2004-09-16,7.8322263125,48,28,144.72089583333334,0.5833333333333334
2004-09-17,6.66538925,48,27,202.50370833333332,0.5625
2004-09-18,5.430322125,48,19,199.47722916666666,0.3958333333333333
2004-09-19,6.264240229166667,48,8,130.75897916666668,0.16666666666666666
2004-09-20,7.072415875,48,33,163.16616666666667,0.6875
2004-09-21,4.4433185208333335,48,36,92.07610416666667,0.75
2004-09-22,5.6695840833333335,48,42,107.25164583333333,0.875
2004-09-23,2.7294451875,48,7,59.974833333333336,0.14583333333333334
2004-09-24,5.056140916666667,48,7,128.02002083333335,0.14583333333333334
2004-09-25,1.6759940416666668,48,5,28.267520833333332,0.10416666666666667
2004-09-26,1.0565613333333332,48,0,27.409666666666666,0
2004-09-27,4.246121125,48,7,76.82120833333333,0.14583333333333334
2004-09-28,2.499228,48,12,91.37758333333333,0.25
2004-09-29,2.411100541666667,48,19,70.498875,0.3958333333333333
2004-09-30,4.6777343125,48,11,148.1503125,0.22916666666666666
2004-10-01,3.6886852083333332,48,18,156.77025,0.375
2004-10-02,1.2440943333333332,48,31,76.08641666666666,0.6458333333333334
2004-10-03,4.476248770833333,48,12,204.1551875,0.25
2004-10-04,5.29649425,48,20,165.89197916666666,0.4166666666666667
2004-10-05,4.3289457916666665,48,25,197.613375,0.5208333333333334
2004-10-06,3.4588887083333333,48,9,62.22777083333333,0.1875
2004-10-07,2.6322804375,48,4,82.66254166666667,0.08333333333333333
2004-10-08,5.315822541666667,48,12,117.51577083333333,0.25
2004-10-09,2.3836613333333334,48,6,68.23104166666667,0.125
2004-10-10,2.2468523958333333,48,0,31.183229166666667,0
2004-10-11,4.1129695208333334,48,24,58.3929375,0.5
2004-10-12,3.5029592916666665,48,7,65.91127083333333,0.14583333333333334
2004-10-13,2.6499742083333335,48,3,35.136833333333335,0.0625
2004-10-14,3.985781041666667,48,7,101.635125,0.14583333333333334
2004-10-15,2.833759354166667,48,8,60.80625,0.16666666666666666
2004-10-16,4.7521929375,48,9,116.647,0.1875
2004-10-17,2.264000875,48,16,55.54777083333333,0.3333333333333333
2004-10-18,4.294530125,48,16,99.759625,0.3333333333333333
2004-10-19,2.639336166666667,48,0,29.485166666666668,0
2004-10-20,2.4468569166666665,48,2,47.599312499999996,0.041666666666666664
2004-10-21,2.382214020833333,48,11,98.86516666666667,0.22916666666666666
2004-10-22,0.9265725208333333,48,6,147.32175,0.125
2004-10-23,0.9220384375,48,17,128.37016666666668,0.3541666666666667
2004-10-24,1.9565209375000001,48,21,154.9481875,0.4375
2004-10-25,0.23199147916666665,48,14,69.28883333333333,0.2916666666666667
2004-10-26,0.8674522916666667,48,0,12.124333333333333,0
2004-10-27,1.9360196041666666,48,12,25.578354166666667,0.25
2004-10-28,0.542389125,48,10,49.01622916666667,0.20833333333333334
2004-10-29,-0.43481745833333335,48,11,83.89520833333333,0.22916666666666666
2004-10-30,2.015723583333333,48,17,114.615,0.3541666666666667
2004-10-31,2.2180666458333334,48,24,61.18547916666667,0.5
2004-11-01,1.2640568333333333,48,8,14.7726875,0.16666666666666666
2004-11-02,0.2365938541666667,48,16,46.5825,0.3333333333333333
2004-11-03,-0.5181737708333334,48,20,67.71579166666666,0.4166666666666667
2004-11-04,0.5753850833333334,48,8,55.20529166666667,0.16666666666666666
2004-11-05,-0.9035100208333333,48,3,16.654625,0.0625
2004-11-06,2.272620354166667,48,21,42.0078125,0.4375
2004-11-07,2.9823874999999997,48,2,45.608875,0.041666666666666664
2004-11-08,4.234233375,48,6,78.5270625,0.125
2004-11-09,1.7939964166666666,48,22,31.6246875,0.4583333333333333
2004-11-10,2.327629395833333,48,16,76.06783333333333,0.3333333333333333
2004-11-11,2.5415506875,48,19,73.03589583333333,0.3958333333333333
2004-11-12,2.357866375,48,26,20.319416666666665,0.5416666666666666
2004-11-13,1.8541038541666666,48,0,43.678645833333334,0
2004-11-14,2.8134554166666668,48,26,84.63447916666667,0.5416666666666666
2004-11-15,2.6116974583333334,48,22,100.55829166666666,0.4583333333333333
2004-11-16,2.204769375,48,6,88.96252083333333,0.125
2004-11-17,0.4569237916666667,48,21,28.016041666666666,0.4375
2004-11-18,0.02866793750000003,48,23,22.383416666666665,0.4791666666666667
2004-11-19,2.8195028958333332,48,14,48.28027083333333,0.2916666666666667
2004-11-20,1.9003581875,48,25,21.906583333333334,0.5208333333333334
2004-11-21,2.4994579166666666,48,4,47.416000000000004,0.08333333333333333
2004-11-22,1.8755316041666665,48,21,46.620125,0.4375
2004-11-23,2.3504781666666665,48,11,33.42035416666667,0.22916666666666666
2004-11-24,2.2813724791666665,48,28,95.70325,0.5833333333333334
2004-11-25,1.196281125,48,8,30.520229166666667,0.16666666666666666
2004-11-26,-0.017645020833333375,48,20,45.396458333333335,0.4166666666666667
2004-11-27,0.34022602083333336,48,9,38.5665625,0.1875
2004-11-28,1.61119525,48,4,33.00277083333333,0.08333333333333333
2004-11-29,1.1986911875,48,19,20.793895833333334,0.3958333333333333
2004-11-30,2.656831875,48,20,12.988854166666666,0.4166666666666667
2004-12-01,1.703904375,48,3,15.905020833333333,0.0625
2004-12-02,4.658707083333334,48,6,37.94747916666667,0.125
2004-12-03,2.6061085416666665,48,3,56.68120833333333,0.0625
2004-12-04,2.6782277083333335,48,6,21.005854166666666,0.125
2004-12-05,4.8545851041666666,48,19,7.434145833333333,0.3958333333333333
2004-12-06,3.096262375,48,29,30.884145833333335,0.6041666666666666
2004-12-07,4.125377916666666,48,5,16.615395833333334,0.10416666666666667
2004-12-08,3.1012068333333334,48,0,15.1058125,0
2004-12-09,2.411013,48,0,14.5500625,0
2004-12-10,2.43313625,48,0,24.910541666666667,0
2004-12-11,-0.022597333333333334,48,0,23.5751875,0
2004-12-12,0.4732246041666667,48,0,37.26172916666667,0
2004-12-13,0.7883346041666667,48,3,65.78583333333333,0.0625
2004-12-14,0.1279058541666667,48,0,77.677875,0
2004-12-15,-0.12671754166666668,48,5,66.14333333333333,0.10416666666666667
2004-12-16,-0.8952892291666666,48,15,68.6549375,0.3125
2004-12-17,-1.0061528124999999,48,12,28.4481875,0.25
2004-12-18,-1.0083435416666666,48,25,25.151416666666666,0.5208333333333334
2004-12-19,-0.48988,48,5,7.076520833333333,0.10416666666666667
2004-12-20,1.5370103125,48,8,24.918583333333334,0.16666666666666666
2004-12-21,1.4778822291666667,48,20,15.092729166666667,0.4166666666666667
2004-12-22,1.2949547291666668,48,19,55.20764583333333,0.3958333333333333
2004-12-23,-1.3906741875,48,24,34.635708333333334,0.5
2004-12-24,-1.344363125,48,30,25.689229166666667,0.625
2004-12-25,-0.5650645833333333,48,9,60.22902083333334,0.1875
2004-12-26,-1.8918935416666667,48,0,2.9998541666666667,0
2004-12-27,-2.3857558333333335,48,0,3.1918541666666664,0
2004-12-28,-1.4242488541666667,48,3,17.4700625,0.0625
2004-12-29,-2.1146211458333335,48,8,45.208958333333335,0.16666666666666666
2004-12-30,-1.8259151875,48,0,66.269,0
2004-12-31,-1.0288486666666667,48,9,38.696645833333335,0.1875
2005-01-01,1.063195125,48,13,47.99016666666667,0.2708333333333333
2005-01-02,0.43425887500000004,48,11,11.062333333333333,0.22916666666666666
2005-01-03,-0.03930508333333336,48,15,40.578354166666664,0.3125
2005-01-04,0.8599895625,48,21,75.8424375,0.4375
2005-01-05,0.5014079375,48,25,67.31970833333334,0.5208333333333334
2005-01-06,0.5076461666666666,48,8,18.917604166666667,0.16666666666666666
2005-01-07,0.5989019999999999,48,13,50.870354166666665,0.2708333333333333
2005-01-08,-1.5097067708333334,48,33,77.5578125,0.6875
2005-01-09,1.4982485,48,10,33.66575,0.20833333333333334
2005-01-10,-0.6339177291666667,48,16,80.91191666666667,0.3333333333333333
2005-01-11,0.07830364583333332,48,21,77.87666666666667,0.4375
2005-01-12,0.719715,48,19,62.6043125,0.3958333333333333
2005-01-13,0.6209988541666667,48,7,72.36360416666666,0.14583333333333334
2005-01-14,-0.2121977083333333,48,18,83.70697916666667,0.375
2005-01-15,1.56147225,48,11,29.4675,0.22916666666666666
2005-01-16,0.2340142083333333,48,1,49.854395833333335,0.020833333333333332
2005-01-17,0.21079677083333334,48,6,88.93610416666667,0.125
2005-01-18,-0.5142230625,48,12,8.555916666666667,0.25
2005-01-19,0.9980471458333333,48,16,16.659291666666668,0.3333333333333333
2005-01-20,-0.4816126041666667,48,14,7.955541666666667,0.2916666666666667
2005-01-21,0.4412851666666667,48,15,11.802583333333333,0.3125
2005-01-22,1.4301108541666667,48,18,60.217083333333335,0.375
2005-01-23,1.8447954791666668,48,8,46.436749999999996,0.16666666666666666
2005-01-24,2.157604083333333,48,1,32.44085416666667,0.020833333333333332
2005-01-25,4.847171666666667,48,0,20.701395833333333,0
2005-01-26,5.294273125,48,17,31.671020833333333,0.3541666666666667
2005-01-27,4.0329033333333335,48,8,21.623958333333334,0.16666666666666666
2005-01-28,4.570939166666666,48,5,82.4110625,0.10416666666666667
2005-01-29,3.617503125,48,18,70.281125,0.375
2005-01-30,4.616484666666667,48,0,97.86366666666667,0
2005-01-31,3.1121267291666665,48,7,50.615270833333334,0.14583333333333334
2005-02-01,2.7857881875,48,5,61.499291666666664,0.10416666666666667
2005-02-02,0.524301125,48,10,25.009041666666665,0.20833333333333334
2005-02-03,2.4982875208333333,48,10,49.260645833333335,0.20833333333333334
2005-02-04,2.7675459166666667,48,22,99.23158333333333,0.4583333333333333
2005-02-05,0.4508846875,48,6,32.75210416666667,0.125
2005-02-06,0.47505193749999997,48,5,94.33564583333333,0.10416666666666667
2005-02-07,0.5982443333333334,48,1,106.30047916666666,0.020833333333333332
2005-02-08,0.13177274999999997,48,4,116.04229166666667,0.08333333333333333
2005-02-09,0.33574177083333334,48,1,121.64191666666666,0.020833333333333332
2005-02-10,-0.4039872708333333,48,20,69.07629166666666,0.4166666666666667
2005-02-11,0.2592329375,48,10,18.752354166666667,0.20833333333333334
2005-02-12,0.5535461041666666,48,2,14.857583333333332,0.041666666666666664
2005-02-13,-1.3190566041666667,48,13,28.058729166666666,0.2708333333333333
2005-02-14,0.9070486875,48,3,43.60908333333333,0.0625
2005-02-15,2.0999092708333333,48,0,75.92666666666666,0
2005-02-16,0.48536585416666667,48,0,23.805645833333333,0
2005-02-17,2.0412174583333336,48,13,109.7615,0.2708333333333333
2005-02-18,-0.13705308333333333,48,5,31.659020833333333,0.10416666666666667
2005-02-19,0.1646645,48,14,29.32647916666667,0.2916666666666667
2005-02-20,1.649653,48,8,76.56275,0.16666666666666666
2005-02-21,1.0397445208333334,48,1,38.913020833333334,0.020833333333333332
2005-02-22,0.36512289583333335,48,1,17.277583333333332,0.020833333333333332
2005-02-23,-0.03509389583333336,48,8,23.1148125,0.16666666666666666
2005-02-24,0.6546930416666666,48,7,93.84358333333333,0.14583333333333334
2005-02-25,1.5709741666666668,48,16,69.0726875,0.3333333333333333
2005-02-26,1.4349631458333334,48,13,67.21664583333333,0.2708333333333333
2005-02-27,1.1786785833333333,48,0,37.5718125,0
2005-02-28,3.1773231458333333,48,23,142.28233333333333,0.4791666666666667
2005-03-01,2.0148326666666665,48,16,173.75889583333333,0.3333333333333333
2005-03-02,1.5265722083333333,48,10,175.21229166666666,0.20833333333333334
2005-03-03,1.4543915625000001,48,11,144.61827083333333,0.22916666666666666
2005-03-04,2.5114301875,48,15,151.28439583333335,0.3125
2005-03-05,2.4586132916666665,48,5,50.32360416666667,0.10416666666666667
2005-03-06,2.2313187291666665,48,1,21.048270833333333,0.020833333333333332
2005-03-07,0.991763,48,14,102.118,0.2916666666666667
2005-03-08,0.6986602291666667,48,8,34.11772916666666,0.16666666666666666
2005-03-09,0.9029505,48,9,55.665625,0.1875
2005-03-10,4.3645864375,48,30,177.94754166666667,0.625
2005-03-11,0.8220418958333333,48,26,177.96320833333334,0.5416666666666666
2005-03-12,-3.669578270833333,48,24,23.967958333333332,0.5
2005-03-13,2.986808625,48,8,158.75429166666666,0.16666666666666666
2005-03-14,0.8089895208333333,48,14,183.622375,0.2916666666666667
2005-03-15,1.2411755,48,16,204.95470833333334,0.3333333333333333
2005-03-16,1.5794256875,48,19,217.952125,0.3958333333333333
2005-03-17,1.64070025,48,36,178.26908333333333,0.75
2005-03-18,1.6570714166666667,48,15,219.96475,0.3125
2005-03-19,2.0386579375,48,4,217.51620833333334,0.08333333333333333
2005-03-20,3.0593869375,48,31,175.47229166666668,0.6458333333333334
2005-03-21,3.751172229166667,48,25,183.86820833333334,0.5208333333333334
2005-03-22,1.434191375,48,6,106.30708333333334,0.125
2005-03-23,2.8043206875,48,17,169.35702083333334,0.3541666666666667
2005-03-24,2.8414554791666666,48,8,159.80291666666668,0.16666666666666666
2005-03-25,2.4723116666666667,48,10,173.04341666666667,0.20833333333333334
2005-03-26,2.643520166666667,48,7,137.15264583333334,0.14583333333333334
2005-03-27,1.9909208333333333,48,1,46.197541666666666,0.020833333333333332
2005-03-28,3.0645755,48,13,183.03104166666668,0.2708333333333333
2005-03-29,3.707799875,48,9,152.224375,0.1875
2005-03-30,2.234614666666667,48,10,98.18689583333334,0.20833333333333334
2005-03-31,2.3900428333333332,48,6,78.542125,0.125
2005-04-01,4.01067425,48,38,250.9448125,0.7916666666666666
2005-04-02,3.587274,48,22,245.16966666666667,0.4583333333333333
2005-04-03,2.5948397291666665,48,13,245.381625,0.2708333333333333
2005-04-04,3.5281841041666664,48,19,251.98164583333332,0.3958333333333333
2005-04-05,3.0787058541666665,48,18,135.41352083333334,0.375
2005-04-06,2.299018,48,23,224.56691666666666,0.4791666666666667
2005-04-07,1.2119802291666666,48,12,40.65004166666667,0.25
2005-04-08,2.531893,48,0,43.318020833333335,0
2005-04-09,2.61087125,48,0,23.260041666666666,0
2005-04-10,5.821977041666667,48,23,193.49325000000002,0.4791666666666667
2005-04-11,3.911666354166667,48,31,188.73283333333333,0.6458333333333334
2005-04-12,2.0853973541666666,48,26,75.53645833333333,0.5416666666666666
2005-04-13,1.6995352291666666,48,6,101.23764583333333,0.125
2005-04-14,2.4176866458333333,48,16,246.42472916666668,0.3333333333333333
2005-04-15,1.8618535,48,15,256.26110416666666,0.3125
2005-04-16,2.3727470833333335,48,24,108.161125,0.5
2005-04-17,1.9401684583333334,48,0,70.59254166666666,0
2005-04-18,1.8906621041666667,48,0,76.59958333333333,0
2005-04-19,1.5198497291666666,48,7,84.92060416666666,0.14583333333333334
2005-04-20,0.23559552083333332,48,0,44.16458333333333,0
2005-04-21,3.3478030625,48,18,172.57477083333333,0.375
2005-04-22,3.0836586875,48,22,305.7403541666667,0.4583333333333333
2005-04-23,1.5240559583333333,48,4,150.20250000000001,0.08333333333333333
2005-04-24,2.2402665833333333,48,0,88.96929166666666,0
2005-04-25,1.6366439583333334,48,0,69.34666666666666,0
2005-04-26,1.3366319375,48,24,180.55758333333333,0.5
2005-04-27,0.5023410416666667,48,0,30.880291666666665,0
2005-04-28,3.2926112916666668,48,6,219.9698125,0.125
2005-04-29,0.23473658333333336,48,13,250.24047916666666,0.2708333333333333
2005-04-30,1.580533875,48,11,300.8364375,0.22916666666666666
2005-05-01,3.043978083333333,48,16,298.5659791666667,0.3333333333333333
2005-05-02,3.4220772916666666,48,17,259.16245833333335,0.3541666666666667
2005-05-03,3.5892073541666667,48,0,118.0663125,0
2005-05-04,5.4424729166666665,48,14,131.599625,0.2916666666666667
2005-05-05,6.102948291666666,48,7,109.06266666666667,0.14583333333333334
2005-05-06,2.7137641875,48,14,58.245979166666665,0.2916666666666667
2005-05-07,1.841963625,48,3,72.07245833333333,0.0625
2005-05-08,4.1153704583333335,48,32,262.38997916666665,0.6666666666666666
2005-05-09,3.0571736666666665,48,19,218.27254166666665,0.3958333333333333
2005-05-10,5.5149480833333335,48,26,157.10445833333333,0.5416666666666666
2005-05-11,7.100452625,48,35,334.5984375,0.7291666666666666
2005-05-12,6.210082020833333,48,44,297.8718333333333,0.9166666666666666
2005-05-13,6.800236104166667,48,21,209.70439583333334,0.4375
2005-05-14,4.1334444999999995,48,12,70.128375,0.25
2005-05-15,7.528911291666667,48,16,226.35604166666667,0.3333333333333333
2005-05-16,3.3270195625,48,12,84.38079166666667,0.25
2005-05-17,7.716333,48,15,275.21960416666667,0.3125
2005-05-18,2.9451383958333333,48,14,72.10822916666667,0.2916666666666667
2005-05-19,8.671673395833334,48,18,278.4126875,0.375
2005-05-20,7.115545083333333,48,15,325.91447916666664,0.3125
2005-05-21,4.512419166666667,48,6,125.01052083333333,0.125
2005-05-22,6.454729833333333,48,3,188.49085416666668,0.0625
2005-05-23,4.421607770833333,48,0,50.14208333333333,0
2005-05-24,9.727779791666666,48,11,265.72929166666665,0.22916666666666666
2005-05-25,8.586652083333334,48,25,350.96720833333336,0.5208333333333334
2005-05-26,7.867164083333333,48,12,346.9764583333333,0.25
2005-05-27,8.742249291666667,48,17,344.03358333333335,0.3541666666666667
2005-05-28,7.12913075,48,20,334.8885625,0.4166666666666667
2005-05-29,7.9384363958333335,48,9,332.18204166666663,0.1875
2005-05-30,5.9917643541666665,48,18,85.69372916666667,0.375
2005-05-31,12.845416625,48,16,239.19366666666667,0.3333333333333333
2005-06-01,11.600994020833333,48,30,316.9023125,0.625
2005-06-02,10.698291583333333,48,17,345.6923541666667,0.3541666666666667
2005-06-03,8.603460416666667,48,21,335.53583333333336,0.4375
2005-06-04,8.655176354166667,48,19,140.70175,0.3958333333333333
2005-06-05,12.11459275,48,45,203.68652083333333,0.9375
2005-06-06,9.758548125,48,18,137.40864583333334,0.375
2005-06-07,10.043509125,48,11,190.95583333333332,0.22916666666666666
2005-06-08,12.658695645833333,48,41,288.8726041666667,0.8541666666666666
2005-06-09,11.3338639375,48,37,254.23047916666667,0.7708333333333334
2005-06-10,10.718426333333333,48,27,343.0193125,0.5625
2005-06-11,9.498745083333333,48,20,348.38279166666666,0.4166666666666667
2005-06-12,9.394408604166667,48,23,291.37839583333334,0.4791666666666667
2005-06-13,6.663942083333334,48,7,222.15425,0.14583333333333334
2005-06-14,3.120805125,48,2,94.92904166666666,0.041666666666666664
2005-06-15,9.894067979166667,48,17,272.98727083333335,0.3541666666666667
2005-06-16,9.032267791666667,48,26,311.6532291666667,0.5416666666666666
2005-06-17,9.504026541666667,48,8,281.2580208333333,0.16666666666666666
2005-06-18,9.686833208333333,48,35,345.83575,0.7291666666666666
2005-06-19,7.1628941458333335,48,38,368.4156041666667,0.7916666666666666
2005-06-20,8.650301416666666,48,37,367.12345833333336,0.7708333333333334
2005-06-21,9.379566479166666,48,9,323.09954166666665,0.1875
2005-06-22,9.559672083333334,48,12,274.9146666666667,0.25
2005-06-23,8.643624416666666,48,15,304.22229166666665,0.3125
2005-06-24,7.728439979166667,48,15,314.71483333333333,0.3125
2005-06-25,7.5687393125,48,10,195.5978125,0.20833333333333334
2005-06-26,8.543282166666666,48,12,345.437125,0.25
2005-06-27,9.596030625,48,9,326.0253125,0.1875
2005-06-28,8.917111458333334,48,4,295.8947083333333,0.08333333333333333
2005-06-29,8.9747436875,48,16,235.4550625,0.3333333333333333
2005-06-30,7.888392375,48,32,203.013375,0.6666666666666666
2005-07-01,10.391973416666668,48,15,143.74379166666668,0.3125
2005-07-02,8.949406645833333,48,18,172.63741666666667,0.375
2005-07-03,10.172193541666667,48,22,313.67229166666664,0.4583333333333333
2005-07-04,5.39412075,48,5,176.69360416666666,0.10416666666666667
2005-07-05,6.6708384375,48,24,312.7095,0.5
2005-07-06,4.232725020833334,48,2,115.70385416666667,0.041666666666666664
2005-07-07,4.30910125,48,8,117.21414583333333,0.16666666666666666
2005-07-08,4.207370041666667,48,7,145.78564583333332,0.14583333333333334
2005-07-09,8.652096875,48,20,316.3173125,0.4166666666666667
2005-07-10,5.2618321041666665,48,19,133.40229166666666,0.3958333333333333
2005-07-11,6.993679229166667,48,7,158.63083333333333,0.14583333333333334
2005-07-12,9.828069895833334,48,27,317.797125,0.5625
2005-07-13,9.342882541666667,48,40,334.5492291666667,0.8333333333333334
2005-07-14,7.6101026875,48,24,352.47125,0.5
2005-07-15,6.510405083333334,48,21,317.2666458333333,0.4375
2005-07-16,8.580705604166667,48,10,184.42366666666666,0.20833333333333334
